,index,PPG_Raw,PPG_Clean,PPG_Rate,PPG_Peaks,EDA_Raw,EDA_Clean,EDA_Tonic,EDA_Phasic,SCR_Onsets,SCR_Peaks,SCR_Height,SCR_Amplitude,SCR_RiseTime,SCR_Recovery,SCR_RecoveryTime,Index,Label,Condition,id
0,0.0,-17.24071,0.0,69.29724102030193,0,0.19071170000000012,0.19067821860175074,0.19158758391171712,-0.0009093653386964204,0,0,0,0,0,0,1,0,1,neutral,0
1,0.015873015873015872,-18.64601,0.0,69.29724102030193,0,0.19076168969329643,0.19093626657628193,0.19160362670900058,-0.0006673601613975699,0,0,0,0,0,0,1,1,1,neutral,0
2,0.031746031746031744,-19.74086,0.0,69.29724102030193,0,0.19090365583009514,0.19120168830821627,0.19161968971455443,-0.0004180014349648986,0,0,0,0,0,0,0,2,1,neutral,0
3,0.047619047619047616,-20.81482,0.0,69.29724102030193,0,0.19112559399576085,0.19148030972109775,0.191635772691299,-0.00015546299877473163,0,0,0,0,0,0,0,3,1,neutral,0
4,0.06349206349206349,-22.19652,0.0,69.29724102030193,0,0.1914154997756581,0.19177670005887273,0.19165187540191564,0.00012482462843793228,0,0,0,0,0,0,0,4,1,neutral,0
5,0.07936507936507936,-24.07773,0.0,69.29724102030193,0,0.1917613687551515,0.19209360607687329,0.19166799760900052,0.00042560843940891123,0,0,0,0,0,0,0,5,1,neutral,0
6,0.09523809523809523,-26.67749,0.0,69.29724102030193,0,0.1921511965196057,0.19243154781949842,0.19168413907522822,0.0007474087158626922,0,0,0,0,0,0,0,6,1,neutral,0
7,0.1111111111111111,-30.04846,0.0,69.29724102030193,0,0.19257297865438514,0.19278860805830736,0.19170029956352638,0.0010883084664307652,0,0,0,0,0,0,0,7,1,neutral,0
8,0.12698412698412698,-34.10152,0.0,69.29724102030193,0,0.1930147107448545,0.19316042796571742,0.19171647883726212,0.00144394910016341,0,0,0,0,0,0,0,8,1,neutral,0
9,0.14285714285714285,-38.58853,0.0,69.29724102030193,0,0.19346438837637836,0.19354040309211712,0.19173267666043864,0.0018077264034460044,0,0,0,0,0,0,0,9,1,neutral,0
10,0.15873015873015872,-43.00435,0.0,69.29724102030193,0,0.19391000713432133,0.1939200577152224,0.19174889279789978,0.002171164889150614,0,0,0,0,0,0,0,10,1,neutral,0
11,0.1746031746031746,-46.72623,0.0,69.29724102030193,0,0.19433956260404794,0.1942895630522537,0.1917651270155388,0.002524436008604456,0,0,0,0,0,0,0,11,1,neutral,0
12,0.19047619047619047,-49.0918,0.0,69.29724102030193,0,0.19474105037092282,0.19463835611024094,0.19178137908050658,0.002856977001686581,0,0,0,0,0,0,0,12,1,neutral,0
13,0.20634920634920634,-49.53584,0.0,69.29724102030193,0,0.19510246602031048,0.19495581119397828,0.19179764876141372,0.003158162404580583,0,0,0,0,0,0,0,13,1,neutral,0
14,0.2222222222222222,-47.53543,0.0,69.29724102030193,0,0.19541180513757564,0.19523191514946675,0.1918139358285205,0.003417979293027211,0,0,0,0,0,0,0,14,1,neutral,0
15,0.23809523809523808,-42.85522,0.0,69.29724102030193,0,0.19565706330808275,0.19545789998108515,0.1918302400539088,0.003627659899323262,0,0,0,0,0,0,0,15,1,neutral,0
16,0.25396825396825395,-35.47659,0.0,69.29724102030193,0,0.1958262361171965,0.19562679210550254,0.19184656121163066,0.0037802308660859333,0,0,0,0,0,0,0,16,1,neutral,0
17,0.2698412698412698,-25.66464,0.0,69.29724102030193,0,0.195910546689498,0.19573384563530236,0.1918628990778278,0.0038709465297568735,0,0,0,0,0,0,0,17,1,neutral,0
18,0.2857142857142857,-14.0733,0.0,69.29724102030193,0,0.1959158289690193,0.1957768370149316,0.19187925343081894,0.0038975835564644154,0,0,0,0,0,0,0,18,1,neutral,0
